title,price,location,area,num_rooms,num_bedrooms,num_baths,Type_de_bien,Surface_de_la_parcelle,Etat,Annees,Type_du_sol,Nombre_detages,features,latitude,longitude,url
Maison Pieds dans l'eau plage Ain Grinz Kelibia,1 350 000 TND,Kélibia,280,6,6,,Villa,,Nouveau,,,,Jardin;Terrasse;Vue sur mer,36.8493,11.0918,https://www.mubawab.tn/fr/a/8030000/maison-pieds-dans-l-eau-plage-ain-grinz-kelibia
Villa en vente a khzema EST,1 390 000 TND,Khezama Est,609,7,6,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Cuisine équipée,35.844,10.618753,https://www.mubawab.tn/fr/a/7920755/villa-en-vente-a-khzema-est
Pour investisseur / Villa haut standing a vendre soukra bhar lazra,1 230 000 TND,"Bhar Lazreg à
							La Marsa",277,7,4,,Villa,"292
								m²",Nouveau,,Carrelage,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Micro-ondes,36.87037441248644,10.286801910400392,https://www.mubawab.tn/fr/a/8176909/pour-investisseur-villa-haut-standing-a-vendre-soukra-bhar-lazra
"Duplex s3 à la Marsa 
cité du stade",620 000 TND,"Cité Du Stade à
							La Marsa",140,4,3,,Maison,"113
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Meublé;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.876389,10.325278,https://www.mubawab.tn/fr/a/8216701/duplex-s3-%C3%A0-la-marsa-cit%C3%A9-du-stade
A vendre villa et commerce,850 000 TND,"Cité el Ghazela à
							Raoued",120,3,2,,Maison,"620
								m²",Nouveau,,,,Jardin;Garage,36.88971614879209,10.178031599105836,https://www.mubawab.tn/fr/a/8216710/a-vendre-villa-et-commerce
Villa Ulysse Village Lotus Djerba Aghir,600 000 TND,Aghir,284,3,3,,Villa,"330
								m²",Bon état,,Marbre,,Jardin;Terrasse;Piscine;Concierge;Chambre rangement;Climatisation;Chauffage central;Double vitrage;Cuisine équipée,33.75914221821351,11.013505099544526,https://www.mubawab.tn/fr/a/8136587/villa-ulysse-village-lotus-djerba-aghir
Villa de luxe au lac 2 vente,Prix à consulter,"Les Berges Du Lac 2 à
							La Marsa",650,5,4,,Villa,"620
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Piscine;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four;Micro-ondes,36.8468986,10.2641808,https://www.mubawab.tn/fr/a/8216724/villa-de-luxe-au-lac-2-vente
Vente villa a 2 étages indépendants,900 000 TND,"El Mourouj 5 à
							El Mourouj",305,12,8,,Maison,"418
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Chauffage central;Porte blindée;Cuisine équipée,36.6938694,10.2622167,https://www.mubawab.tn/fr/a/8216727/vente-villa-a-2-%C3%A9tages-ind%C3%A9pendants
A vendre une villa à menzah 6,1 450 000 TND,"El Menzah 6 à
							Ariana Ville",450,10,10,,Villa,"660
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Entre-seul,36.83017,10.13736,https://www.mubawab.tn/fr/a/8216265/a-vendre-une-villa-%C3%A0-menzah-6
A vendre une Villa S4 à Hammamet Nord,800 000 TND,"Hammamet à
							Hammamet",350,5,4,,Villa,,Nouveau,,,,Jardin;Garage;Piscine;Chauffage central,36.40108,10.61457,https://www.mubawab.tn/fr/a/7924109/a-vendre-une-villa-s4-%C3%A0-hammamet-nord
Villa S4 à vendre à Hammamet Centre,790 000 TND,"Hammamet à
							Hammamet",275,5,4,,Villa,,Nouveau,,,,Terrasse;Piscine;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/7548642/villa-s4-%C3%A0-vendre-%C3%A0-hammamet-centre
"Une villa de 500m², à Manar 3",1 900 000 TND,"El Manar 3 à
							El Menzah",500,5,5,,Maison,"600
								m²",À rénover,,Marbre,,Jardin;Terrasse;Garage;Chambre rangement;Chauffage central,36.845235,10.164723,https://www.mubawab.tn/fr/a/8216771/une-villa-de-500m%C2%B2-%C3%A0-manar-3
Maison avec deux niveaux 250 m²,150 000 TND,Kasserine Ville,250,3,3,,Maison,,Bon état,,Carrelage,,Entre-seul;Cuisine équipée,35.3520384,8.8262319,https://www.mubawab.tn/fr/a/8216804/maison-avec-deux-niveaux-250-m%C2%B2
"Duplex S4 direct promoteur, Chotrana",1 410 770 TND,"Chotrana 1 à
							La Soukra",360,5,4,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Concierge;Entre-seul;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.883333,10.25,https://www.mubawab.tn/fr/a/8156042/duplex-s4-direct-promoteur-chotrana
Villa jumelée en vente,500 000 TND,"Ben Arous à
							Ben Arous",323,,,,Villa,,,,,,Terrasse,36.77228,10.22122,https://www.mubawab.tn/fr/a/8214116/villa-jumel%C3%A9e-en-vente
Villa en bande en vente,535 000 TND,"Mégrine à
							Mégrine",131,,,,Villa,,,,,,Terrasse;Garage;Cuisine équipée,36.6938694,10.2622167,https://www.mubawab.tn/fr/a/8214132/villa-en-bande-en-vente
Villa inachevée à vendre à La Soukra,Prix à consulter,"La Soukra à
							La Soukra",300,,3,,Maison,,,,,,Jardin;Terrasse,36.88833,10.27417,https://www.mubawab.tn/fr/a/8214322/villa-inachev%C3%A9e-%C3%A0-vendre-%C3%A0-la-soukra
Vente cité el amal villa plus salle de sport 1000m²,1 490 000 TND,"Denden à
							La Manouba",1000,13,11,,Villa,,À rénover,,Carrelage,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Cuisine équipée,36.77855,10.05538,https://www.mubawab.tn/fr/a/8039438/vente-cit%C3%A9-el-amal-villa-plus-salle-de-sport-1000m%C2%B2
À vendre Villa à Khzema Sousse,750 000 TND,Khezama Ouest,473,6,6,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Chambre rangement,35.8462253,10.6093373,https://www.mubawab.tn/fr/a/8210398/%C3%A0-vendre-villa-%C3%A0-khzema-sousse
À Vendre Villa à Jawhra,900 000 TND,Sousse Jaouhara,480,4,4,,Villa,,Bon état,,,,Jardin;Garage;Chambre rangement;Entre-seul;Climatisation;Chauffage central;Cuisine équipée,35.825603,10.608395,https://www.mubawab.tn/fr/a/8158500/%C3%A0-vendre-villa-%C3%A0-jawhra
Villa à vendre,Prix à consulter,"El Mourouj 2 à
							El Mourouj",425,3,3,,Maison,"450
								m²",Bon état,,,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Double vitrage;Porte blindée;Cuisine équipée;Four,36.6938694,10.2622167,https://www.mubawab.tn/fr/a/8214440/villa-%C3%A0-vendre
Une villa haut standing à un très bon prix,450 000 TND,"Borj Louzir à
							La Soukra",300,7,4,,Maison,"388
								m²",Nouveau,,Parquet,,Jardin;Terrasse;Garage;Chambre rangement;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée,36.8650901,10.2123551,https://www.mubawab.tn/fr/a/8214474/une-villa-haut-standing-%C3%A0-un-tr%C3%A8s-bon-prix
Belle maison avec chauffage central &climatiseurs,400 000 TND,"Ezzouhour 5 à
							El Hrairia",230,6,5,,Maison,"158
								m²",Bon état,,,,Terrasse;Garage;Salon européen;Climatisation;Chauffage central,36.81881,10.16596,https://www.mubawab.tn/fr/a/8214634/belle-maison-avec-chauffage-central-climatiseurs
A Vendre Villa Sur Un Terrain De 622m² À Menzah 9,1 350 000 TND,"El Menzah 9 à
							El Menzah",622,9,8,,Villa,,Bon état,,,,Jardin;Terrasse;Garage,36.845235,10.164723,https://www.mubawab.tn/fr/a/7910770/a-vendre-villa-sur-un-terrain-de-622m%C2%B2-%C3%A0-menzah-9
Villa moderne Boumhel Cite Belle Azur,550 000 TND,"Chala à
							Mornag",268,5,3,,Villa,"290
								m²",Bon état,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Chambre rangement;Entre-seul;Antenne parabolique;Double vitrage;Porte blindée,36.68902,10.29964,https://www.mubawab.tn/fr/a/8214243/villa-moderne-boumhel-cite-belle-azur
"2 VILLAS 1 STUDIO à vendre, TEL:",680 000 TND,Jendouba Ville,250,1,4,,Villa,"425
								m²",Bon état,,,,Jardin;Terrasse;Garage;Meublé;Climatisation;Porte blindée,36.50765716809869,8.788493960676577,https://www.mubawab.tn/fr/a/8214856/2-villas-1-studio-%C3%A0-vendre-tel-
Villa individuelle en vente,980 000 TND,"El Manar 1 à
							El Menzah",400,,,,Villa,,,,,,Jardin;Terrasse;Garage,36.8331947,10.1384603,https://www.mubawab.tn/fr/a/8214166/villa-individuelle-en-vente
"Superbe maison à vendre à Khaznadar. 
Surface totale 300 m². 
Jardin et terrasse",Prix à consulter,"Khaznadar à
							Le Bardo",300,,11,,Maison,"170
								m²",Nouveau,,Carrelage,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Climatisation;Double vitrage,33.8869,9.5375,https://www.mubawab.tn/fr/a/8215060/superbe-maison-%C3%A0-vendre-%C3%A0-khaznadar-surface-totale-300-m%C2%B2-jardin-et-terrasse
"Villa à Morneg, Hay ECheikh",550 000 TND,"Mornag à
							Mornag",230,8,3,,Villa,"500
								m²",Nouveau,,,,Jardin;Terrasse;Garage,36.68902,10.29964,https://www.mubawab.tn/fr/a/8205682/villa-%C3%A0-morneg-hay-echeikh
"Appartement à louer – Yassminet, Ben Arous",Prix à consulter,"El Yasminette à
							Nouvelle Medina",100,4,3,,Maison,,Bon état,,,,Garage;Climatisation;Chauffage central,36.78898,10.18348,https://www.mubawab.tn/fr/a/8212293/appartement-%C3%A0-louer-%E2%80%93-yassminet-ben-arous
À vendre villa S8 Cite Ennasr 1,Prix à consulter,"Cité Ennasr 1 à
							Ariana Ville",385,10,8,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Entre-seul,36.8625,10.19556,https://www.mubawab.tn/fr/a/8215189/%C3%A0-vendre-villa-s8-cite-ennasr-1
A vendre une villa avec avec piscine à la soukra,845 000 TND,"La Soukra à
							La Soukra",200,5,4,,Maison,"284
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Piscine;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four;Micro-ondes,36.883333,10.25,https://www.mubawab.tn/fr/a/8143157/a-vendre-une-villa-avec-avec-piscine-%C3%A0-la-soukra
Belle villa a 100 m de la plage,650 000 TND,Hammam El Ghezaz,262,11,4,,Villa,,Bon état,,,,Jardin;Terrasse;Cuisine équipée,36.930637,11.048549,https://www.mubawab.tn/fr/a/8215278/belle-villa-a-100-m-de-la-plage
"Villa S8 avec vue dégagée, Gammarth supérieur",Prix à consulter,"Gammarth Supérieur à
							La Marsa",641,9,8,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Cheminée;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Four,36.876389,10.325278,https://www.mubawab.tn/fr/a/7990225/villa-s8-avec-vue-d%C3%A9gag%C3%A9e-gammarth-sup%C3%A9rieur
"Duplex S3 direct promoteur, Chotrana",1 326 250 TND,"Chotrana 1 à
							La Soukra",285,4,3,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Concierge;Chambre rangement;Entre-seul;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8141391/duplex-s3-direct-promoteur-chotrana
"Maison à retaper, Carthage Hannibal",Prix à consulter,"Carthage à
							Carthage",1215,9,8,,Maison,,À rénover,,Carrelage,,Jardin;Garage;Vue sur mer;Climatisation;Chauffage central,36.8566,10.3258,https://www.mubawab.tn/fr/a/7580091/maison-%C3%A0-retaper-carthage-hannibal
Villa piscine en S4 à vendre à Hammamet,990 000 TND,"Hammamet à
							Hammamet",350,10,4,,Villa,"480
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Entre-seul;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver,36.40108,10.61457,https://www.mubawab.tn/fr/a/7928985/villa-piscine-en-s4-%C3%A0-vendre-%C3%A0-hammamet
Villa piscine à vendre à Hammamet,Prix à consulter,"Hammamet à
							Hammamet",380,10,4,,Villa,"700
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Concierge;Chambre rangement;Entre-seul;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four,36.40108,10.61457,https://www.mubawab.tn/fr/a/8184128/villa-piscine-%C3%A0-vendre-%C3%A0-hammamet
Maison à vendre au centre Hammamet,370 000 TND,"Hammamet à
							Hammamet",200,5,2,,Maison,"210
								m²",À rénover,,,,Jardin;Terrasse;Entre-seul,36.40108,10.61457,https://www.mubawab.tn/fr/a/8116707/maison-%C3%A0-vendre-au-centre-hammamet
Villa piscine à vendre Hammamet,1 100 000 TND,"Hammamet Sud à
							Hammamet",1000,8,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Concierge;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver,36.40108,10.61457,https://www.mubawab.tn/fr/a/7916085/villa-piscine-%C3%A0-vendre-hammamet
Villa à Hammamet 2 min de la plage,900 000 TND,"Hammamet à
							Hammamet",44,9,4,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/7633783/villa-%C3%A0-hammamet-2-min-de-la-plage
Villa pieds dans l'eau,1 650 000 TND,Menzel Bourguiba,2200,7,5,,Villa,,Bon état,,Parquet,,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Chambre rangement;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central,37.1578,9.7674,https://www.mubawab.tn/fr/a/8010217/villa-pieds-dans-l-eau
Maison jumelée en vente,430 000 TND,Salakta,210,,,,Villa,,,,,,Jardin;Garage;Four,35.3947171,11.0400653,https://www.mubawab.tn/fr/a/8214146/maison-jumel%C3%A9e-en-vente
Villa 300 m² à cité riadh Kelibia,690 000 TND,Kélibia,300,6,6,,Villa,,Nouveau,,,,Terrasse;Garage;Climatisation,36.8493,11.0918,https://www.mubawab.tn/fr/a/7860493/villa-300-m%C2%B2-%C3%A0-cit%C3%A9-riadh-kelibia
A vendre un immeuble à La Marsa cite Khalil,980 000 TND,"Cité El Khalil à
							La Marsa",350,6,6,,Villa,"250
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Vue sur les montagnes;Chambre rangement;Meublé;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.876389,10.325278,https://www.mubawab.tn/fr/a/8130722/a-vendre-un-immeuble-%C3%A0-la-marsa-cite-khalil
A vendre une villa jumelée à la Soukra,Prix à consulter,"La Soukra à
							La Soukra",240,2,2,,Maison,,Nouveau,,,,Jardin;Piscine,36.883333,10.25,https://www.mubawab.tn/fr/a/8211984/a-vendre-une-villa-jumel%C3%A9e-%C3%A0-la-soukra
Une villa a vendre,590 000 TND,"Hammamet à
							Hammamet",235,3,4,,Villa,,Nouveau,,,,Piscine;Climatisation;Chauffage central,36.40108,10.61457,https://www.mubawab.tn/fr/a/8040291/une-villa-a-vendre
Villa à vendre,550 000 TND,"La Manouba à
							La Manouba",360,5,6,,Villa,"500
								m²",Nouveau,,,,Jardin;Terrasse;Garage,36.77855,10.05538,https://www.mubawab.tn/fr/a/8212127/villa-%C3%A0-vendre
Vente S3 avec parking sous sol et cellier aux Jard,350 000 TND,"Aouina à
							La Marsa",125,1,1,,Maison,,Nouveau,,,,Terrasse;Garage;Entre-seul;Climatisation;Chauffage central,36.876389,10.325278,https://www.mubawab.tn/fr/a/8201359/vente-s3-avec-parking-sous-sol-et-cellier-aux-jard
Triplex en s4 avec piscine à Hammamet zone Miramar,685 000 TND,"Hammamet Nord à
							Hammamet",260,4,4,,Maison,"220
								m²",Bon état,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Entre-seul;Antenne parabolique;Climatisation;Chauffage central,36.403903742017974,10.581621744461062,https://www.mubawab.tn/fr/a/8212215/triplex-en-s4-avec-piscine-%C3%A0-hammamet-zone-miramar
"Maison 180 m, en plein centre de Jendouba",350 000 TND,Jendouba Ville,180,4,3,,Maison,,À rénover,,,,,36.613659,8.7231929,https://www.mubawab.tn/fr/a/8212303/maison-180-m-en-plein-centre-de-jendouba
A vendre villa innachevée,850 000 TND,"Cité Ennasr 2 à
							Ariana Ville",369,,6,,Villa,,Nouveau,,,,Jardin;Garage,36.859218,10.168556800000001,https://www.mubawab.tn/fr/a/8212322/a-vendre-villa-innachev%C3%A9e
Coquette villa bien placée,880 000 TND,"Aouina à
							La Marsa",280,7,5,,Villa,"319
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Chauffage central;Cuisine équipée,36.8533886,10.2504908,https://www.mubawab.tn/fr/a/8194978/coquette-villa-bien-plac%C3%A9e
Villa individuelle a Nord Hilton,2 230 000 TND,El Menzah,400,10,6,,Maison,,,,,,Jardin;Garage;Piscine,36.845235,10.164723,https://www.mubawab.tn/fr/a/8212573/villa-individuelle-a-nord-hilton
Villa pied dans l'eau aux deux oueds sidi mahrsi,3 700 000 TND,"Les Deux Oueds à
							Nabeul",150,4,3,,Villa,"800
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Vue sur mer;Vue sur les montagnes;Concierge;Antenne parabolique;Climatisation;Sécurité;Double vitrage;Porte blindée;Réfrigérateur;Four;Machine à laver,36.45056,10.73505,https://www.mubawab.tn/fr/a/8166501/villa-pied-dans-l-eau-aux-deux-oueds-sidi-mahrsi
A vendre une villa à kantaoui,2 700 000 TND,"Cité de la Plage à
							Hammam Sousse",1150,5,5,,Maison,,Nouveau,,,,,35.8569,10.5972,https://www.mubawab.tn/fr/a/8107572/a-vendre-une-villa-%C3%A0-kantaoui
Villa S6 avec piscine et jardin à La Soukra,2 500 000 TND,"La Soukra à
							La Soukra",835,7,6,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Four,36.883333,10.25,https://www.mubawab.tn/fr/a/8034211/villa-s6-avec-piscine-et-jardin-%C3%A0-la-soukra
À vendre villa S6 à Hammamet Nord,600 000 TND,"Hammamet Nord à
							Hammamet",450,7,6,,Maison,"400
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Vue sur mer;Chambre rangement;Entre-seul;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8212549/%C3%A0-vendre-villa-s6-%C3%A0-hammamet-nord
Bien rare: : Villa de style Arabesques,2 600 000 TND,Beni Khalled,1000,4,3,,Villa,"10000
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Meublé;Entre-seul;Climatisation;Chauffage central;Double vitrage;Porte blindée,36.65,10.6,https://www.mubawab.tn/fr/a/8212799/bien-rare-villa-de-style-arabesques
A vendre à Ariana villa pour investisseur,Prix à consulter,"Ariana à
							Ariana Ville",835,3,3,,Villa,,À rénover,,Carrelage,,Jardin;Terrasse;Garage;Chambre rangement;Porte blindée,36.8625,10.19556,https://www.mubawab.tn/fr/a/7819288/a-vendre-%C3%A0-ariana-villa-pour-investisseur
A Vendre une Villa d 'exception à Bizerte,1 350 000 TND,"Bizerte à
							Bizerte Nord",300,6,3,,Villa,"875
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur mer;Vue sur les montagnes;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,37.1303,9.7506777,https://www.mubawab.tn/fr/a/8212838/a-vendre-une-villa-d-exception-%C3%A0-bizerte
Vente / Villa / Mutuelle Ville,2 000 000 TND,"Mutuelle Ville à
							El Menzah",450,,5,,Villa,"578
								m²",À rénover,,Carrelage,,Jardin;Terrasse;Garage,33.8869,9.5375,https://www.mubawab.tn/fr/a/8149633/vente-villa-mutuelle-ville
Maison à Vendre à Hammamet Sud,450 000 TND,"Hammamet à
							Hammamet",335,5,3,,Maison,"220
								m²",Bon état,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7879010/maison-%C3%A0-vendre-%C3%A0-hammamet-sud
Maison à acheter à Hammamet. 5 belles chambres. Bien meublé,Prix à consulter,"Hammamet à
							Hammamet",1000,,5,,Maison,"170
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Chambre rangement;Meublé;Salon européen;Antenne parabolique;Climatisation;Cuisine équipée,33.8869,9.5375,https://www.mubawab.tn/fr/a/8213122/maison-%C3%A0-acheter-%C3%A0-hammamet-5-belles-chambres-bien-meubl%C3%A9
À vendre une propriété au centre ville de Nabeul,Prix à consulter,"Nabeul à
							Nabeul",1702,5,4,,Maison,,Bon état,,,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.45056,10.73505,https://www.mubawab.tn/fr/a/8141680/%C3%A0-vendre-une-propri%C3%A9t%C3%A9-au-centre-ville-de-nabeul
Maison traditionelle dans l'ancienne ville de Sfax,125 000 TND,"Bab El Jebli à
							Sfax Ville",300,6,4,,Maison,,Bon état,,,,,36.763943,10.28607,https://www.mubawab.tn/fr/a/8213439/maison-traditionelle-dans-l-ancienne-ville-de-sfax
À Vendre – Superbe Villa à Médina Jedida 2,850 000 TND,"Nouvelle Medina à
							Nouvelle Medina",250,3,4,,Villa,"484
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.73998921758324,10.240853699525127,https://www.mubawab.tn/fr/a/8213599/%C3%A0-vendre-%E2%80%93-superbe-villa-%C3%A0-m%C3%A9dina-jedida-2
